GMRT-TAU_J043039.90+175607.3	04:30:39.897	+17:56:07.26	-	-	-	-	-	-	0.47	0.10	0.56	0.15	22	S	-	-	-	-	-	-
GMRT-TAU_J043040.13+174620.8	04:30:40.129	+17:46:20.79	2.49	0.24	2.85	0.36	37	S	1.23	0.13	0.94	0.22	52	S	-1.76	0.96	-	-	-	-
GMRT-TAU_J043040.44+174805.5	04:30:40.444	+17:48:05.49	1.25	0.22	1.43	0.35	26	S	0.62	0.11	0.59	0.19	19	S	-1.41	1.44	-	-	-	-
GMRT-TAU_J043041.05+172724.5	04:30:41.046	+17:27:24.52	12.76	0.74	16.09	1.00	174	S	-	-	-	-	-	-	-	-	L	-1.10	0.27	N 
GMRT-TAU_J043041.37+175703.8	04:30:41.374	+17:57:03.80	43.49	2.19	68.19	3.50	127	M	19.11	0.97	28.56	1.46	77	M	-	-	-	-	-	-
GMRT-TAU_J043041.71+181925.8	04:30:41.712	+18:19:25.76	0.68	0.15	1.44	0.22	73	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043042.14+184749.0	04:30:42.135	+18:47:49.00	2.43	0.30	2.91	0.47	28	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043042.27+175723.0	04:30:42.267	+17:57:22.98	-	-	-	-	-	-	0.64	0.10	0.89	0.16	77	C	-	-	-	-	-	-
GMRT-TAU_J043043.54+175640.9	04:30:43.539	+17:56:40.86	-	-	-	-	-	-	0.56	0.09	0.55	0.16	26	S	-	-	-	-	-	-
GMRT-TAU_J043043.93+182916.1	04:30:43.934	+18:29:16.11	5.44	0.33	8.06	0.50	91	S	2.43	0.16	3.08	0.24	56	S	-1.52	0.36	-	-	-	-
GMRT-TAU_J043044.33+182748.3	04:30:44.332	+18:27:48.34	3.94	0.27	4.02	0.37	79	S	1.84	0.13	1.39	0.19	162	S	-1.67	0.58	-	-	-	-
GMRT-TAU_J043044.45+181316.8	04:30:44.451	+18:13:16.82	-	-	-	-	-	-	0.28	0.07	0.40	0.10	21	S	-	-	-	-	-	-
GMRT-TAU_J043044.62+180457.1	04:30:44.623	+18:04:57.07	1.50	0.20	1.74	0.31	34	S	0.78	0.07	0.74	0.12	40	S	-1.36	0.85	-	-	-	-
GMRT-TAU_J043044.72+171630.9	04:30:44.717	+17:16:30.86	11.20	0.78	17.71	1.21	300	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043045.00+180607.2	04:30:44.997	+18:06:07.21	-	-	-	-	-	-	0.31	0.06	0.25	0.11	16	S	-	-	-	-	-	-
GMRT-TAU_J043045.57+174030.2	04:30:45.573	+17:40:30.22	5.93	0.39	6.00	0.52	73	S	3.33	0.26	3.18	0.39	148	S	-1.00	0.54	-	-	-	-
GMRT-TAU_J043045.70+171556.5	04:30:45.697	+17:15:56.55	2.64	0.57	6.38	0.81	46	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043045.97+173708.6	04:30:45.975	+17:37:08.63	11.14	0.63	13.45	0.82	138	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043046.04+182738.1	04:30:46.036	+18:27:38.08	-	-	-	-	-	-	0.54	0.09	0.32	0.17	11	S	-	-	-	-	-	-
GMRT-TAU_J043046.19+174914.0	04:30:46.186	+17:49:14.05	-	-	-	-	-	-	0.48	0.10	0.71	0.15	42	S	-	-	-	-	-	-
GMRT-TAU_J043047.31+184805.1	04:30:47.311	+18:48:05.09	2.65	0.30	4.19	0.45	37	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043047.43+180921.8	04:30:47.434	+18:09:21.79	3.39	0.30	33.00	1.68	622	C	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043047.56+180914.7	04:30:47.561	+18:09:14.69	-	-	-	-	-	-	1.20	0.10	9.70	0.50	114	M	-	-	-	-	-	-
GMRT-TAU_J043048.10+184330.0	04:30:48.096	+18:43:30.02	9.84	0.57	14.70	0.85	251	C	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043048.25+182521.4	04:30:48.252	+18:25:21.44	1.09	0.16	0.96	0.28	11	S	0.62	0.09	0.53	0.15	28	S	-0.93	1.44	-	-	-	2M
GMRT-TAU_J043048.82+184341.2	04:30:48.825	+18:43:41.18	37.35	1.89	47.76	2.43	251	C	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043050.19+180842.7	04:30:50.188	+18:08:42.66	-	-	-	-	-	-	0.92	0.08	4.73	0.25	114	C	-	-	-	-	-	-
GMRT-TAU_J043050.99+181308.5	04:30:50.991	+18:13:08.51	0.88	0.16	0.88	0.26	10	S	0.45	0.06	0.36	0.11	12	S	-1.42	1.49	-	-	-	-
GMRT-TAU_J043051.07+182409.8	04:30:51.070	+18:24:09.81	0.99	0.18	1.51	0.27	23	S	0.54	0.07	0.27	0.15	18	S	-1.62	0.77	-	-	-	-
GMRT-TAU_J043051.56+180629.5	04:30:51.556	+18:06:29.55	-	-	-	-	-	-	1.62	0.11	1.57	0.15	53	S	-	-	H	1.15	0.48	N 
GMRT-TAU_J043051.62+180819.1	04:30:51.621	+18:08:19.08	4.83	0.40	13.15	0.78	622	C	2.30	0.14	4.47	0.29	114	M	-	-	-	-	-	-
GMRT-TAU_J043053.33+180756.3	04:30:53.328	+18:07:56.30	-	-	-	-	-	-	7.25	0.37	16.84	0.87	114	M	-	-	-	-	-	-
GMRT-TAU_J043053.60+183331.0	04:30:53.600	+18:33:31.02	15.83	0.82	16.87	0.91	173	S	8.63	0.45	8.88	0.50	136	S	-1.01	0.28	-	-	-	2M
GMRT-TAU_J043053.60+180752.4	04:30:53.605	+18:07:52.36	13.05	0.73	56.84	2.94	622	M	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043053.97+171546.5	04:30:53.967	+17:15:46.51	4.15	0.60	7.86	0.89	126	S	-	-	-	-	-	-	-	-	-	-	-	2M
GMRT-TAU_J043054.18+180710.8	04:30:54.178	+18:07:10.79	-	-	-	-	-	-	0.44	0.09	1.45	0.13	32	S	-	-	-	-	-	-
GMRT-TAU_J043054.53+175747.6	04:30:54.534	+17:57:47.58	1.35	0.18	1.64	0.29	16	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043054.67+174633.8	04:30:54.670	+17:46:33.76	-	-	-	-	-	-	0.55	0.13	0.74	0.20	34	S	-	-	-	-	-	-
GMRT-TAU_J043054.75+185940.8	04:30:54.746	+18:59:40.81	16.48	0.94	32.72	1.76	337	S	-	-	-	-	-	-	-	-	L	-0.96	0.13	N 
GMRT-TAU_J043055.58+175404.6	04:30:55.579	+17:54:04.60	-	-	-	-	-	-	0.37	0.08	0.63	0.12	23	S	-	-	-	-	-	-
GMRT-TAU_J043055.87+174908.7	04:30:55.873	+17:49:08.72	1.09	0.20	1.31	0.33	19	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043056.30+181620.6	04:30:56.300	+18:16:20.57	2.05	0.18	2.63	0.38	22	M	1.04	0.09	0.95	0.12	25	S	-	-	-	-	-	-
GMRT-TAU_J043056.77+180239.8	04:30:56.767	+18:02:39.77	1.21	0.18	1.55	0.29	29	S	0.36	0.05	0.18	0.11	8	S	-2.32	0.83	-	-	-	-
GMRT-TAU_J043057.19+175146.6	04:30:57.188	+17:51:46.65	0.74	0.16	0.85	0.26	6	C	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043057.19+180600.9	04:30:57.188	+18:06:00.94	-	-	-	-	-	-	0.38	0.08	0.49	0.12	80	C	-	-	-	-	-	-
GMRT-TAU_J043057.52+174730.5	04:30:57.522	+17:47:30.45	1.62	0.23	1.85	0.37	20	S	0.60	0.11	0.49	0.20	27	S	-2.11	1.64	-	-	-	-
GMRT-TAU_J043057.56+190645.3	04:30:57.560	+19:06:45.34	3.50	0.57	7.76	0.84	91	S	-	-	-	-	-	-	-	-	L	-0.65	0.27	N 
GMRT-TAU_J043057.72+182411.7	04:30:57.719	+18:24:11.70	0.87	0.17	0.73	0.29	8	S	0.43	0.08	0.51	0.13	31	S	-0.85	1.11	-	-	-	-
GMRT-TAU_J043057.85+175448.3	04:30:57.854	+17:54:48.32	-	-	-	-	-	-	0.38	0.08	0.53	0.12	15	S	-	-	-	-	-	-
GMRT-TAU_J043058.08+175149.9	04:30:58.077	+17:51:49.95	0.52	0.17	0.93	0.25	6	C	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043058.12+180329.8	04:30:58.120	+18:03:29.82	1.23	0.16	1.15	0.27	16	S	0.40	0.06	0.28	0.11	11	S	-2.25	1.59	-	-	-	2M
GMRT-TAU_J043058.22+185255.8	04:30:58.222	+18:52:55.78	2.10	0.33	7.81	0.55	163	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043058.27+180618.2	04:30:58.272	+18:06:18.21	-	-	-	-	-	-	0.72	0.07	8.08	0.41	80	C	-	-	-	-	-	-
GMRT-TAU_J043058.52+185318.3	04:30:58.524	+18:53:18.30	1.93	0.35	4.03	0.51	86	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043059.00+175123.7	04:30:58.997	+17:51:23.68	1.48	0.17	1.27	0.27	14	S	0.71	0.09	0.81	0.15	31	S	-0.70	1.00	-	-	-	2M
GMRT-TAU_J043059.62+180637.6	04:30:59.622	+18:06:37.60	-	-	-	-	-	-	0.58	0.08	1.03	0.13	80	C	-	-	-	-	-	-
GMRT-TAU_J043059.71+172319.6	04:30:59.713	+17:23:19.60	397.90	19.94	1083.02	54.30	1300	M	-	-	-	-	-	-	-	-	-	-	-	2M
GMRT-TAU_J043059.94+174005.3	04:30:59.941	+17:40:05.30	41.51	2.12	108.92	5.56	503	M	22.93	1.18	54.22	2.80	196	M	-	-	-	-	-	-
GMRT-TAU_J043059.95+174242.6	04:30:59.955	+17:42:42.62	10.17	0.56	11.42	0.69	150	S	5.95	0.35	6.10	0.43	98	S	-0.99	0.34	B	-1.03	0.05	N 
GMRT-TAU_J043100.36+174434.7	04:31:00.361	+17:44:34.75	3.38	0.26	3.74	0.38	49	S	1.50	0.17	1.78	0.27	57	S	-1.17	0.66	-	-	-	-
GMRT-TAU_J043100.60+175130.8	04:31:00.600	+17:51:30.83	0.99	0.17	1.27	0.26	28	S	0.62	0.09	1.06	0.14	37	S	-0.29	0.88	-	-	-	-
GMRT-TAU_J043100.65+182711.9	04:31:00.652	+18:27:11.93	0.85	0.17	0.93	0.28	8	S	0.50	0.08	0.39	0.14	15	S	-1.36	1.69	-	-	-	-
GMRT-TAU_J043100.59+183758.2	04:31:00.586	+18:37:58.23	3.88	0.28	6.08	0.43	98	C	1.48	0.19	1.72	0.31	71	S	-	-	-	-	-	-
GMRT-TAU_J043101.20+172212.6	04:31:01.201	+17:22:12.58	7.75	1.12	32.57	2.69	173	M	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043101.92+181002.7	04:31:01.923	+18:10:02.69	-	-	-	-	-	-	0.42	0.05	0.25	0.10	9	S	-	-	-	-	-	-
GMRT-TAU_J043102.55+183756.7	04:31:02.551	+18:37:56.70	1.97	0.22	4.73	0.36	98	C	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043102.93+174430.9	04:31:02.934	+17:44:30.88	1.00	0.21	1.14	0.35	5	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043102.97+182754.7	04:31:02.973	+18:27:54.70	0.91	0.18	1.13	0.28	13	S	0.67	0.07	0.34	0.14	25	S	-0.84	0.97	-	-	-	-
GMRT-TAU_J043103.32+181724.2	04:31:03.325	+18:17:24.18	-	-	-	-	-	-	0.33	0.07	0.33	0.12	11	S	-	-	-	-	-	-
GMRT-TAU_J043104.17+174245.3	04:31:04.169	+17:42:45.26	1.87	0.24	1.95	0.39	25	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043104.63+183755.8	04:31:04.629	+18:37:55.81	4.06	0.29	7.66	0.48	98	C	1.46	0.19	2.25	0.29	76	S	-	-	-	-	-	-
GMRT-TAU_J043104.99+173848.8	04:31:04.991	+17:38:48.82	3.84	0.50	5.00	0.79	85	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043105.39+183133.5	04:31:05.394	+18:31:33.54	1.95	0.23	2.03	0.37	61	S	0.86	0.11	0.98	0.18	50	S	-1.15	0.92	-	-	-	-
GMRT-TAU_J043105.74+175504.0	04:31:05.736	+17:55:03.98	1.33	0.18	1.61	0.28	15	S	0.45	0.08	0.44	0.14	29	S	-2.07	1.28	-	-	-	-
GMRT-TAU_J043105.83+173821.3	04:31:05.832	+17:38:21.31	110.74	5.56	137.28	6.97	514	M	65.17	3.43	73.04	4.05	530	S	-	-	B	-0.75	0.10	N 
GMRT-TAU_J043105.98+180150.6	04:31:05.980	+18:01:50.58	1.12	0.18	1.14	0.29	12	S	0.40	0.07	0.43	0.12	15	S	-1.54	1.30	-	-	-	-
GMRT-TAU_J043106.31+183413.2	04:31:06.313	+18:34:13.22	0.95	0.20	1.28	0.32	14	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043106.90+181317.0	04:31:06.901	+18:13:16.98	2.04	0.19	2.54	0.29	80	S	0.82	0.08	0.86	0.13	27	S	-1.72	0.66	-	-	-	-
GMRT-TAU_J043107.01+173710.9	04:31:07.007	+17:37:10.90	2.09	0.38	2.78	0.60	31	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043107.13+175430.9	04:31:07.135	+17:54:30.86	1.16	0.17	1.05	0.28	8	S	0.65	0.09	0.55	0.15	24	S	-1.02	1.33	-	-	-	2M
GMRT-TAU_J043107.38+182922.4	04:31:07.379	+18:29:22.36	1.28	0.23	1.87	0.35	32	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043107.76+181754.1	04:31:07.757	+18:17:54.11	-	-	-	-	-	-	0.36	0.07	0.34	0.12	14	S	-	-	-	-	-	-
GMRT-TAU_J043107.77+181556.2	04:31:07.770	+18:15:56.24	2.34	0.19	2.30	0.28	15	S	0.97	0.08	0.87	0.12	36	S	-1.53	0.67	-	-	-	-
GMRT-TAU_J043108.67+185931.5	04:31:08.670	+18:59:31.48	5.75	0.51	8.44	0.77	77	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043108.98+180141.2	04:31:08.982	+18:01:41.19	1.10	0.19	1.28	0.31	26	S	0.49	0.07	0.34	0.12	21	S	-1.53	0.99	-	-	-	2M
GMRT-TAU_J043111.38+184003.1	04:31:11.383	+18:40:03.11	1.06	0.21	1.93	0.30	16	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043111.76+180505.2	04:31:11.759	+18:05:05.20	-	-	-	-	-	-	0.27	0.06	0.27	0.10	16	S	-	-	-	-	-	-
GMRT-TAU_J043111.86+170543.0	04:31:11.861	+17:05:43.02	8.58	0.92	28.35	1.75	389	C	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043112.01+183306.8	04:31:12.006	+18:33:06.81	1.01	0.21	1.42	0.33	22	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043113.11+182248.9	04:31:13.108	+18:22:48.86	-	-	-	-	-	-	0.69	0.08	0.69	0.12	41	S	-	-	-	-	-	G
GMRT-TAU_J043113.59+170521.4	04:31:13.593	+17:05:21.42	10.86	0.99	28.08	1.79	389	C	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043113.88+174558.9	04:31:13.883	+17:45:58.87	2.03	0.40	3.08	0.61	67	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043114.14+174326.5	04:31:14.137	+17:43:26.45	1.48	0.26	1.79	0.41	34	S	-	-	-	-	-	-	-	-	-	-	-	2M
GMRT-TAU_J043114.72+174532.3	04:31:14.721	+17:45:32.25	124.37	6.23	134.51	6.80	466	M	79.89	4.10	84.18	4.48	1088	S	-	-	B	-0.14	0.23	N 
GMRT-TAU_J043115.49+180007.8	04:31:15.487	+18:00:07.78	-	-	-	-	-	-	0.65	0.11	0.82	0.17	28	S	-	-	-	-	-	-
GMRT-TAU_J043115.84+174232.8	04:31:15.837	+17:42:32.82	1.26	0.24	1.52	0.38	26	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043115.87+174437.3	04:31:15.870	+17:44:37.27	1.73	0.30	1.86	0.51	23	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043116.14+175429.6	04:31:16.144	+17:54:29.56	-	-	-	-	-	-	0.42	0.09	0.49	0.14	18	S	-	-	-	-	-	-
GMRT-TAU_J043116.20+175848.7	04:31:16.205	+17:58:48.68	1.19	0.24	1.10	0.42	25	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043116.23+175343.1	04:31:16.228	+17:53:43.14	1.46	0.18	1.30	0.30	13	S	0.52	0.08	0.50	0.14	44	S	-1.52	1.31	-	-	-	-
GMRT-TAU_J043116.39+175829.5	04:31:16.389	+17:58:29.45	2.60	0.30	3.69	0.45	84	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043117.19+175802.5	04:31:17.186	+17:58:02.49	67.80	3.40	71.40	3.64	247	M	41.94	2.11	43.96	2.23	353	M	-	-	-	-	-	G X
GMRT-TAU_J043117.68+180500.5	04:31:17.683	+18:05:00.46	1.24	0.19	1.68	0.29	23	S	0.34	0.06	0.24	0.10	12	S	-3.10	1.65	-	-	-	-
GMRT-TAU_J043117.74+181323.1	04:31:17.742	+18:13:23.09	18.40	0.94	18.32	0.98	217	S	10.20	0.52	10.41	0.55	80	M	-	-	B	-0.59	0.18	N G
GMRT-TAU_J043118.82+174834.7	04:31:18.815	+17:48:34.73	-	-	-	-	-	-	0.70	0.11	0.63	0.19	43	S	-	-	-	-	-	-
GMRT-TAU_J043118.93+183631.6	04:31:18.926	+18:36:31.65	1.07	0.24	2.85	0.34	38	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043119.12+171542.5	04:31:19.122	+17:15:42.51	3.18	0.56	6.16	0.82	82	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043119.39+175838.4	04:31:19.387	+17:58:38.43	-	-	-	-	-	-	0.61	0.15	0.93	0.22	41	S	-	-	-	-	-	-
GMRT-TAU_J043120.39+171443.6	04:31:20.387	+17:14:43.62	10.30	0.75	16.17	1.15	180	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043121.09+182430.1	04:31:21.088	+18:24:30.10	2.01	0.19	2.06	0.30	31	S	0.88	0.08	0.77	0.13	45	S	-1.55	0.78	-	-	-	G
GMRT-TAU_J043121.13+175948.7	04:31:21.134	+17:59:48.67	1.00	0.19	0.86	0.34	7	S	0.68	0.10	0.66	0.17	35	S	-0.65	1.12	-	-	-	X
GMRT-TAU_J043121.35+174112.7	04:31:21.354	+17:41:12.73	4.76	0.33	5.50	0.46	59	S	2.57	0.21	2.14	0.32	180	S	-1.49	0.62	-	-	-	-
GMRT-TAU_J043123.23+181505.9	04:31:23.226	+18:15:05.88	-	-	-	-	-	-	0.32	0.06	0.27	0.11	15	S	-	-	-	-	-	-
GMRT-TAU_J043123.40+181703.7	04:31:23.399	+18:17:03.66	0.44	0.14	0.90	0.20	4	C	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043123.70+180459.0	04:31:23.698	+18:04:58.95	1.21	0.17	1.13	0.29	16	S	0.61	0.06	0.50	0.11	29	S	-1.30	1.19	-	-	-	-
GMRT-TAU_J043123.95+181650.2	04:31:23.954	+18:16:50.19	0.67	0.13	0.62	0.23	4	C	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043124.04+175033.0	04:31:24.042	+17:50:32.96	-	-	-	-	-	-	0.36	0.09	0.90	0.12	26	S	-	-	-	-	-	-
GMRT-TAU_J043124.23+185350.0	04:31:24.227	+18:53:50.02	3.82	0.37	30.17	1.55	238	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043124.41+182522.3	04:31:24.415	+18:25:22.27	0.79	0.15	0.68	0.27	8	S	0.47	0.08	0.79	0.12	42	S	0.25	1.51	-	-	-	-
GMRT-TAU_J043125.62+183906.8	04:31:25.617	+18:39:06.76	1.99	0.24	2.43	0.37	45	S	-	-	-	-	-	-	-	-	-	-	-	2M
GMRT-TAU_J043125.62+180156.5	04:31:25.617	+18:01:56.50	1.50	0.18	1.45	0.30	26	S	0.92	0.08	0.82	0.12	44	S	-0.90	0.90	-	-	-	G
GMRT-TAU_J043125.65+174910.2	04:31:25.653	+17:49:10.22	2.63	0.27	4.48	0.41	61	S	0.53	0.09	0.55	0.15	27	S	-3.32	1.05	-	-	-	2M
GMRT-TAU_J043126.26+181714.3	04:31:26.261	+18:17:14.34	2.60	0.18	2.59	0.26	22	S	1.07	0.08	1.16	0.12	40	S	-1.27	0.50	-	-	-	-
GMRT-TAU_J043127.84+180339.5	04:31:27.844	+18:03:39.48	2.48	0.22	2.61	0.33	50	S	1.05	0.08	1.22	0.12	33	S	-1.20	0.58	-	-	-	-
GMRT-TAU_J043128.19+172117.4	04:31:28.191	+17:21:17.41	2.82	0.44	6.79	0.66	97	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043130.64+183844.6	04:31:30.640	+18:38:44.65	4.94	0.32	6.45	0.46	104	S	1.73	0.20	1.80	0.33	68	S	-2.02	0.71	-	-	-	-
GMRT-TAU_J043131.20+174816.5	04:31:31.198	+17:48:16.53	1.57	0.25	3.40	0.37	43	S	-	-	-	-	-	-	-	-	-	-	-	2M
GMRT-TAU_J043131.28+175927.6	04:31:31.276	+17:59:27.63	-	-	-	-	-	-	0.45	0.07	0.52	0.11	25	S	-	-	-	-	-	-
GMRT-TAU_J043131.46+190308.5	04:31:31.460	+19:03:08.54	3.96	0.50	6.05	0.75	84	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043132.50+173615.5	04:31:32.504	+17:36:15.51	1.81	0.33	2.59	0.51	49	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043132.97+174041.9	04:31:32.970	+17:40:41.92	-	-	-	-	-	-	0.78	0.18	1.70	0.25	62	S	-	-	-	-	-	-
GMRT-TAU_J043133.25+174735.1	04:31:33.253	+17:47:35.15	1.14	0.23	1.27	0.37	9	S	0.51	0.10	0.47	0.18	20	S	-1.58	1.70	-	-	-	2M
GMRT-TAU_J043133.33+173547.8	04:31:33.334	+17:35:47.84	36.30	1.85	42.92	2.21	358	S	-	-	-	-	-	-	-	-	L	-0.75	0.11	N 
GMRT-TAU_J043133.42+175824.5	04:31:33.421	+17:58:24.50	4.36	0.27	4.66	0.36	56	S	2.15	0.13	2.24	0.16	57	S	-1.16	0.38	-	-	-	G
GMRT-TAU_J043133.54+180457.9	04:31:33.545	+18:04:57.94	1.01	0.21	1.85	0.30	22	C	-	-	-	-	-	-	-	-	-	-	-	X
GMRT-TAU_J043133.67+174414.1	04:31:33.670	+17:44:14.10	-	-	-	-	-	-	0.59	0.13	1.07	0.19	31	S	-	-	-	-	-	2M
GMRT-TAU_J043133.74+180817.2	04:31:33.744	+18:08:17.21	-	-	-	-	-	-	0.26	0.05	0.12	0.12	58	C	-	-	-	-	-	-
GMRT-TAU_J043134.03+180803.9	04:31:34.027	+18:08:03.93	1.18	0.19	1.41	0.31	14	S	1.24	0.10	1.52	0.14	58	C	-	-	-	-	-	G X 2M
GMRT-TAU_J043134.18+180445.9	04:31:34.178	+18:04:45.86	0.66	0.19	0.83	0.31	22	C	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043134.22+174759.9	04:31:34.217	+17:47:59.86	-	-	-	-	-	-	0.27	0.08	0.12	0.17	12	C	-	-	-	-	-	-
GMRT-TAU_J043134.78+174755.2	04:31:34.778	+17:47:55.23	-	-	-	-	-	-	0.49	0.10	0.46	0.17	12	C	-	-	-	-	-	-
GMRT-TAU_J043135.09+175742.0	04:31:35.091	+17:57:41.97	0.88	0.16	0.85	0.28	8	S	0.51	0.07	0.37	0.12	19	S	-0.81	1.24	-	-	-	-
GMRT-TAU_J043135.28+175202.5	04:31:35.275	+17:52:02.51	4.72	0.32	5.63	0.45	114	S	2.30	0.14	2.51	0.18	86	S	-1.28	0.39	-	-	-	-
GMRT-TAU_J043136.60+180128.0	04:31:36.600	+18:01:28.04	2.01	0.19	2.10	0.30	32	S	0.87	0.08	0.80	0.12	42	S	-1.53	0.72	-	-	-	2M
GMRT-TAU_J043137.12+180437.8	04:31:37.116	+18:04:37.82	2.19	0.22	2.58	0.33	83	S	1.22	0.09	1.13	0.13	42	S	-1.30	0.62	-	-	-	-
GMRT-TAU_J043137.86+181759.0	04:31:37.865	+18:17:58.98	-	-	-	-	-	-	0.34	0.07	0.34	0.11	13	S	-	-	-	-	-	-
GMRT-TAU_J043139.06+171454.1	04:31:39.061	+17:14:54.09	2.05	0.44	8.98	0.68	111	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043139.20+174835.6	04:31:39.201	+17:48:35.60	-	-	-	-	-	-	0.58	0.09	0.48	0.17	21	S	-	-	-	-	-	-
GMRT-TAU_J043140.23+175912.9	04:31:40.227	+17:59:12.86	-	-	-	-	-	-	0.51	0.07	0.80	0.11	25	S	-	-	-	-	-	-
GMRT-TAU_J043140.25+180325.8	04:31:40.251	+18:03:25.78	17.62	0.90	51.36	2.61	144	M	8.53	0.44	24.02	1.22	66	M	-	-	-	-	-	X
GMRT-TAU_J043141.05+180901.7	04:31:41.055	+18:09:01.72	-	-	-	-	-	-	0.53	0.10	0.48	0.18	8	S	-	-	-	-	-	-
GMRT-TAU_J043141.23+180248.3	04:31:41.234	+18:02:48.29	12.43	0.65	28.36	1.47	144	M	5.89	0.31	12.25	0.63	66	M	-	-	-	-	-	-
GMRT-TAU_J043141.30+173630.1	04:31:41.301	+17:36:30.10	-	-	-	-	-	-	1.23	0.26	1.45	0.43	54	S	-	-	-	-	-	-
GMRT-TAU_J043141.45+183849.2	04:31:41.449	+18:38:49.22	1.22	0.24	5.14	0.39	67	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043142.45+183818.0	04:31:42.451	+18:38:18.01	-	-	-	-	-	-	18.22	0.94	30.57	1.66	167	M	-	-	-	-	-	-
GMRT-TAU_J043142.50+171516.3	04:31:42.500	+17:15:16.30	2.50	0.50	2.95	0.80	17	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043142.80+183748.2	04:31:42.805	+18:37:48.23	-	-	-	-	-	-	1.37	0.22	3.64	0.34	167	C	-	-	-	-	-	-
GMRT-TAU_J043142.89+183810.6	04:31:42.891	+18:38:10.56	37.29	1.89	93.30	4.73	236	M	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043143.29+180831.5	04:31:43.286	+18:08:31.52	1.86	0.26	4.44	0.40	46	S	0.61	0.10	1.10	0.15	32	S	-2.21	0.57	-	-	-	-
GMRT-TAU_J043143.78+181024.5	04:31:43.783	+18:10:24.48	115.38	5.79	136.92	6.94	909	M	51.94	2.66	60.00	3.14	576	C	-	-	-	-	-	-
GMRT-TAU_J043143.89+173114.7	04:31:43.890	+17:31:14.75	3.15	0.54	3.34	0.90	41	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J043144.24+181041.8	04:31:44.239	+18:10:41.79	58.95	2.98	66.57	3.40	909	C	26.79	1.45	34.74	1.96	576	C	-	-	-	-	-	-
GMRT-TAU_J043145.01+180930.1	04:31:45.006	+18:09:30.06	1.80	0.33	2.34	0.53	163	S	-	-	-	-	-	-	-	-	-	-	-	-
