GMRT-TAU_J042354.43+255031.7	04:23:54.432	+25:50:31.68	1.28	0.25	1.49	0.40	25	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042355.38+254435.0	04:23:55.379	+25:44:35.00	11.79	0.64	14.50	0.84	148	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042355.63+261402.2	04:23:55.629	+26:14:02.21	29.96	1.55	64.23	3.33	737	M	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042355.96+263716.9	04:23:55.960	+26:37:16.90	1.53	0.29	2.20	0.45	39	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042356.39+253811.2	04:23:56.393	+25:38:11.16	2.47	0.29	6.72	0.48	99	C	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042356.74+260324.2	04:23:56.739	+26:03:24.17	1.61	0.21	2.15	0.32	33	S	-	-	-	-	-	-	-	-	L	0.60	0.27	N 
GMRT-TAU_J042357.20+261338.6	04:23:57.198	+26:13:38.59	31.63	1.63	47.35	2.53	737	M	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042357.20+255737.2	04:23:57.199	+25:57:37.20	1.04	0.20	1.01	0.35	6	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042357.22+253754.1	04:23:57.220	+25:37:54.09	2.09	0.28	4.26	0.42	99	C	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042359.76+260050.2	04:23:59.764	+26:00:50.17	1.25	0.21	1.48	0.34	24	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042400.36+254548.4	04:24:00.359	+25:45:48.42	1.29	0.24	2.13	0.35	32	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042400.76+253855.6	04:24:00.759	+25:38:55.62	1.84	0.25	3.58	0.38	80	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042401.58+263451.0	04:24:01.585	+26:34:50.98	1.35	0.21	1.40	0.36	12	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042401.67+264019.4	04:24:01.665	+26:40:19.39	7.94	0.49	11.40	0.73	174	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042402.60+254216.7	04:24:02.604	+25:42:16.74	1.38	0.24	1.84	0.39	42	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042402.76+263003.4	04:24:02.762	+26:30:03.41	2.79	0.31	3.89	0.47	59	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042404.66+260425.7	04:24:04.663	+26:04:25.68	1.16	0.22	1.58	0.33	12	S	-	-	-	-	-	-	-	-	-	-	-	2M
GMRT-TAU_J042405.21+264421.7	04:24:05.211	+26:44:21.73	2.52	0.32	3.88	0.48	76	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042406.60+253158.1	04:24:06.597	+25:31:58.14	1.86	0.31	3.48	0.47	74	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042409.24+260228.9	04:24:09.238	+26:02:28.86	1.72	0.21	2.07	0.34	25	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042411.61+253901.2	04:24:11.609	+25:39:01.21	1.32	0.23	1.57	0.37	19	S	-	-	-	-	-	-	-	-	-	-	-	2M
GMRT-TAU_J042412.22+254607.0	04:24:12.224	+25:46:06.98	3.12	0.29	3.97	0.43	146	C	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042412.25+255256.8	04:24:12.250	+25:52:56.83	1.26	0.21	1.30	0.35	21	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042412.33+254548.0	04:24:12.329	+25:45:48.01	1.05	0.26	2.09	0.37	146	C	-	-	-	-	-	-	-	-	-	-	-	-
