,Cat_ID,DC_Maj,DC_Maj_img_plane,DC_Min,DC_Min_img_plane,DC_PA,DC_PA_img_plane,DEC,DEC_max,E_DC_Maj,E_DC_Maj_img_plane,E_DC_Min,E_DC_Min_img_plane,E_DC_PA,E_DC_PA_img_plane,E_DEC,E_DEC_max,E_Isl_Total_flux,E_Maj,E_Maj_img_plane,E_Min,E_Min_img_plane,E_PA,E_PA_img_plane,E_Peak_flux,E_RA,E_RA_max,E_SI,E_Total_flux,Freq,GBS,GBS_Flux,GBS_Name,Isl_Total_flux,Isl_id,Isl_mean,Isl_rms,Maj,Maj_img_plane,Match,Min,Min_img_plane,NVSS,NVSS_DEC,NVSS_DEC_offset,NVSS_E_SI,NVSS_E_flux,NVSS_RA,NVSS_RA_offset,NVSS_SI,NVSS_SI_FP,NVSS_flux,PA,PA_img_plane,Peak_flux,RA,RA_max,Resid_Isl_mean,Resid_Isl_rms,Resolved,SI,S_Code,Total_flux,nearest_df2_index,S_Ra_Dec,Name,GBS_C,GBS_C_Other,GBS_C_Type,GBS_C_Name,XMM,2MASS,SPITZER,MLC
146,620,42327.36,0.0,25505.280000000002,0.0,0.0,0.0,26.353402000000003,26.353402000000003,10147.680000000002,0.0007830000000000001,3460.3199999999997,0.000267,17.071819,17.071819,0.00015800000000000002,0.00015800000000000002,0.000261,2.8188000000000004,0.0007830000000000001,0.9611999999999999,0.000267,17.071819,17.071819,0.2936322359687369,0.00031299999999999996,0.00031299999999999996,-999.0,0.567299929490565,607665000.0,False,0.0,,0.0008210000000000001,193,3.1e-05,0.000319,11.7576,0.003266,False,7.0848,0.001968,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,110.50282800000001,110.71238400000001,1.566,66.292546,66.292546,3.2e-05,5.7999999999999994e-05,True,-999.0,S,1.222,,04:25:10.211	+26:21:12.25,J042510.21+262112.2,False,,,,False,False,False,0
147,143,46357.920000000006,0.001596,39048.48,0.0015539999999999998,172.589672,172.791931,26.585163,26.584661999999998,349.92,2.7000000000000002e-05,259.20000000000005,2e-05,1.841622,1.841622,1.2e-05,1.2e-05,0.000691,0.09720000000000001,2.7000000000000002e-05,0.07200000000000001,2e-05,1.841622,1.841622,2.458279969816294,9e-06,9e-06,-999.0,3.4052924044786526,322665000.0,False,0.0,,0.064621,443,-4.1e-05,0.000322,12.877200000000002,0.0035770000000000003,False,10.8468,0.003013,True,26.58533333333333,-0.00017033333332960865,0.1028461776555258,0.6,66.31183333333334,0.0008476666666723531,-1.0272932608179324,L,14.7,79.283741,79.486001,48.742,66.31268100000001,66.312947,-4.5e-05,0.000388,True,-999.0,M,66.388,191.0,04:25:15.043	+26:35:06.59,J042515.04+263506.6,False,,,,False,False,False,0
148,144,55857.600000000006,0.003008,33916.32,0.0,46.830092,47.026414,25.894671,25.894671,7076.160000000001,0.000546,2812.32,0.000217,10.463171,10.463171,0.000151,0.000151,0.000446,1.9656000000000002,0.000546,0.7812,0.000217,10.463171,10.463171,0.41821239819020195,0.000199,0.000199,0.5923653360878728,0.6549432971639606,607665000.0,False,0.0,,0.004389,192,-1.6e-05,0.00037,15.516000000000002,0.0043100000000000005,True,9.4212,0.002617,True,25.896055555555556,-0.0013845555555569433,0.1884947480356757,0.4,66.31529166666668,-0.000215666666676384,-0.4334899849926235,B,2.7,55.49734300000001,55.693665,3.662,66.315076,66.315076,-1.2e-05,0.00013000000000000002,True,-0.1264237335777929,S,5.0169999999999995,,04:25:15.618	+25:53:40.82,J042515.62+255340.8,False,,,,False,False,False,0
149,144,54172.799999999996,0.0028179999999999998,34447.68,0.0,46.029579999999996,46.225806,25.894999,25.894999,4600.799999999999,0.00035499999999999996,1982.8800000000003,0.000153,7.65183,7.65183,0.0001,0.0001,0.000391,1.2779999999999998,0.00035499999999999996,0.5508000000000001,0.000153,7.65183,7.65183,0.346534211875249,0.00013000000000000002,0.00013000000000000002,0.5923653360878728,0.5291163033776222,322665000.0,False,0.0,,0.005077,444,-1e-06,0.000276,15.047999999999998,0.00418,True,9.5688,0.0026579999999999998,True,25.896055555555556,-0.0010565555555572814,0.1884947480356757,0.4,66.31529166666668,9.333333323979787e-06,-0.4334899849926235,B,2.7,55.970041,56.166268,4.0280000000000005,66.315301,66.315301,6e-06,0.000146,True,-0.1264237335777929,S,5.435,197.0,04:25:15.672	+25:53:42.00,J042515.67+255342.0,False,,,,False,False,False,0
150,145,79561.44,0.005229,45865.439999999995,0.002442,85.113458,85.311068,26.122432,26.122432,5754.240000000001,0.00044400000000000006,2436.48,0.000188,6.256423000000001,6.256423000000001,8.2e-05,8.2e-05,0.0006519999999999999,1.5984000000000003,0.00044400000000000006,0.6768,0.000188,6.256423000000001,6.256423000000001,0.257033271192661,0.000188,0.000188,0.42033030597437576,0.5032891812864648,322665000.0,False,0.0,,0.022111000000000002,440,-9e-06,0.000195,22.1004,0.006139,True,12.7404,0.003539,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,84.245,84.44261,3.229,66.315797,66.315797,-5e-06,0.00016299999999999998,True,-1.499346694631388,C,8.52,196.0,04:25:15.791	+26:07:20.76,J042515.79+260720.8,False,,,,False,False,False,0
151,145,77163.84,0.005009,37843.2,0.0014039999999999999,84.599784,84.797267,26.122536,26.122536,12324.96,0.000951,3784.3199999999997,0.000292,10.485535,10.485535,0.00013000000000000002,0.00013000000000000002,0.000303,3.4236,0.000951,1.0512,0.000292,10.485535,10.485535,0.2128464469987695,0.00040199999999999996,0.00040199999999999996,0.42033030597437576,0.327537799345358,607665000.0,False,0.0,,0.002643,191,1.6e-05,0.000197,21.4344,0.005954,True,10.511999999999999,0.00292,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,83.860078,84.05756099999999,1.562,66.316087,66.316087,2e-05,0.000123,True,-1.499346694631388,S,3.2979999999999996,,04:25:15.861	+26:07:21.13,J042515.86+260721.1,False,,,,False,False,False,0
152,146,44271.36,0.00196,37972.8,0.0,147.529419,147.73039,26.638762,26.638762,699.84,5.4000000000000005e-05,518.4000000000001,4e-05,4.033627,4.033627,1.9e-05,1.9e-05,0.000505,0.19440000000000002,5.4000000000000005e-05,0.14400000000000002,4e-05,4.033627,4.033627,0.8341756649531321,2.2e-05,2.2e-05,-999.0,1.046301777691312,322665000.0,False,0.0,,0.029862,441,-0.000109,0.00022799999999999999,12.2976,0.0034159999999999998,False,10.548,0.00293,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,117.707932,117.908904,15.996,66.316401,66.316401,-0.000125,0.000148,True,-999.0,C,19.441999999999997,181.0,04:25:15.936	+26:38:19.54,J042515.94+263819.5,False,,,,False,False,False,0
153,147,46098.719999999994,0.0,37622.880000000005,0.0,0.0,0.0,26.895689,26.895689,5209.919999999999,0.00040199999999999996,3551.0400000000004,0.00027400000000000005,22.722045,22.722045,0.000164,0.000164,0.000657,1.4471999999999998,0.00040199999999999996,0.9864000000000002,0.00027400000000000005,22.722045,22.722045,0.31112846623219803,0.000126,0.000126,-999.0,0.4848020240263029,322665000.0,False,0.0,,0.010333,442,0.000101,0.00027,12.8052,0.003557,False,10.450800000000001,0.002903,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,157.246943,157.44932,2.7129999999999996,66.317285,66.317285,0.000859,0.00016,True,-999.0,S,3.401,181.0,04:25:16.148	+26:53:44.48,J042516.15+265344.5,False,,,,False,False,False,0
154,148,48198.24,0.002008,41977.44,0.001837,151.23337800000002,151.432352,26.640953000000003,26.640953000000003,1425.6000000000001,0.00011,1114.56,8.6e-05,8.696175,8.696175,3.7e-05,3.7e-05,0.000505,0.396,0.00011,0.3096,8.6e-05,8.696175,8.696175,0.4975389030015643,4.7e-05,4.7e-05,-999.0,0.7368592063617039,322665000.0,False,0.0,,0.029862,441,-0.000109,0.00022799999999999999,13.388399999999999,0.0037189999999999996,False,11.660400000000001,0.003239,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,82.743997,82.94296999999999,8.671999999999999,66.320891,66.320891,-0.000125,0.000148,True,-999.0,C,12.686,181.0,04:25:17.014	+26:38:27.43,J042517.01+263827.4,False,,,,False,False,False,0
155,149,50375.52,0.002614,41588.64000000001,0.001288,20.608112,20.802946,26.11702,26.11702,3291.84,0.000254,2332.8,0.00018,14.108991,14.108991,9.499999999999999e-05,9.499999999999999e-05,0.000298,0.9144,0.000254,0.648,0.00018,14.108991,14.108991,0.2835436650676576,9.300000000000001e-05,9.300000000000001e-05,0.34821708780919836,0.43121753500988336,607665000.0,False,0.0,,0.005121,190,1.4000000000000001e-05,0.000205,13.9932,0.003887,True,11.552400000000002,0.0032090000000000005,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,43.207931,43.402765,3.6020000000000003,66.322017,66.322017,1.9e-05,0.000124,True,-1.620329662143481,S,5.455,,04:25:17.284	+26:07:01.27,J042517.28+260701.3,False,,,,False,False,False,0
